gameid,date,home_team,away_team,goal,primary_assist,secondary_assist,game_situation,game_situation_general,gf_team,gf_team_game_number,ga_team,ga_team_game_number,GF_names,GA_names,GF_skaters,GA_skaters,GF1_name,GF2_name,GF3_name,GF4_name,GF5_name,GF6_name,GA1_name,GA2_name,GA3_name,GA4_name,GA5_name,GA6_name
441934,2019-11-21,IK Oskarshamn,Skellefteå AIK,Oscar Möller,Joakim Lindström,Jonathan Pudas,5v4,PP,Skellefteå AIK,19,IK Oskarshamn,19,Joakim LindströmTom PyattTuomas KiiskinenOscar MöllerMantas ArmalisGKJonathan Pudas,Jesper DahlrothJohannes SalmonssonHenrik NilssonFiliph EngsundFredrik Petterson-WentzelGKNA,5,4,Joakim Lindström,Tom Pyatt,Tuomas Kiiskinen,Oscar Möller,Mantas ArmalisGK,Jonathan Pudas,Jesper Dahlroth,Johannes Salmonsson,Henrik Nilsson,Filiph Engsund,Fredrik Petterson-WentzelGK,NA
441980,2019-12-19,Linköping HC,IK Oskarshamn,Broc Little,Andrew Gordon,Samuel Lofquist,5v4,PP,Linköping HC,25,IK Oskarshamn,26,Samuel LofquistAndrew GordonJoe WhitneyJaakko RissanenBroc LittleJonas GustavssonGK,Joakim ThelinHenrik NilssonFredrik Petterson-WentzelGKEmil WahlbergRobin SöderqvistNA,5,4,Samuel Lofquist,Andrew Gordon,Joe Whitney,Jaakko Rissanen,Broc Little,Jonas GustavssonGK,Joakim Thelin,Henrik Nilsson,Fredrik Petterson-WentzelGK,Emil Wahlberg,Robin Söderqvist,NA
441985,2019-12-26,Brynäs IF,IK Oskarshamn,Emil Molin,Nicklas Danielsson,Greg Scott,5v4,PP,Brynäs IF,27,IK Oskarshamn,27,Anton RödinEmil MolinSamuel ErssonGKLinus ÖlundGreg ScottNicklas Danielsson,Joakim ThelinHenrik NilssonFredrik Petterson-WentzelGKEmil WahlbergRobin SöderqvistNA,5,4,Anton Rödin,Emil Molin,Samuel ErssonGK,Linus Ölund,Greg Scott,Nicklas Danielsson,Joakim Thelin,Henrik Nilsson,Fredrik Petterson-WentzelGK,Emil Wahlberg,Robin Söderqvist,NA
441985,2019-12-26,Brynäs IF,IK Oskarshamn,Tomi Sallinen,Adam Brodecki,Jacob Blomqvist,5v4,PP,Brynäs IF,27,IK Oskarshamn,27,Adam BrodeckiSamuel ErssonGKJacob BlomqvistEric NorinTomi SallinenJaedon Descheneau,Jesper DahlrothJohan JohnssonJohannes SalmonssonNichlas TorpFredrik Petterson-WentzelGKNA,5,4,Adam Brodecki,Samuel ErssonGK,Jacob Blomqvist,Eric Norin,Tomi Sallinen,Jaedon Descheneau,Jesper Dahlroth,Johan Johnsson,Johannes Salmonsson,Nichlas Torp,Fredrik Petterson-WentzelGK,NA
441996,2019-12-28,IK Oskarshamn,Linköping HC,Olle Lycksell,Jonas Holös,Joe Whitney,5v4,PP,Linköping HC,27,IK Oskarshamn,28,Jonas HolösJoe WhitneyOlle LycksellJonas GustavssonGKJarno KärkiPatrik Lundh,John DahlströmHenrik NilssonFiliph EngsundFredrik Petterson-WentzelGKEmil WahlbergNA,5,4,Jonas Holös,Joe Whitney,Olle Lycksell,Jonas GustavssonGK,Jarno Kärki,Patrik Lundh,John Dahlström,Henrik Nilsson,Filiph Engsund,Fredrik Petterson-WentzelGK,Emil Wahlberg,NA
442010,2020-01-04,IK Oskarshamn,Djurgårdens IF,Jacob Josefson,Dick Axelsson,Linus Hultström,5v3,PP,Djurgårdens IF,30,IK Oskarshamn,30,Niclas BergforsHenrik ErikssonDick AxelssonLinus HultströmJacob JosefsonNiklas SvedbergGK,Jonas EngströmHenrik NilssonEmil WahlbergTex WilliamssonGKNANA,5,3,Niclas Bergfors,Henrik Eriksson,Dick Axelsson,Linus Hultström,Jacob Josefson,Niklas SvedbergGK,Jonas Engström,Henrik Nilsson,Emil Wahlberg,Tex WilliamssonGK,NA,NA
442092,2020-01-11,Färjestad BK,IK Oskarshamn,Vojtech Mozik,Jesper Olofsson,Lukas Ekeståhl-Jonsson,5v4,PP,Färjestad BK,31,IK Oskarshamn,32,Gustav RydahlLukas Ekeståhl-JonssonLinus JohanssonVojtech MozikArvid HolmGKJesper Olofsson,John DahlströmHenrik NilssonFiliph EngsundFredrik Petterson-WentzelGKEmil WahlbergNA,5,4,Gustav Rydahl,Lukas Ekeståhl-Jonsson,Linus Johansson,Vojtech Mozik,Arvid HolmGK,Jesper Olofsson,John Dahlström,Henrik Nilsson,Filiph Engsund,Fredrik Petterson-WentzelGK,Emil Wahlberg,NA
441809,2019-09-14,Leksands IF,IF Malmö Redhawks,Fredrik Händemark,Marcus Björk,Jesper Jensen Aabo,5v4,PP,IF Malmö Redhawks,1,Leksands IF,1,Marcus BjörkJesper JensenJesper Jensen AaboFredrik HändemarkOscar AlsenfeltGKNicolai Meyer,Daniel GunnarssonDaniel Olsson-TrkuljaJanne JuvonenGKJonas AhnelövMartin KarlssonNA,5,4,Marcus Björk,Jesper Jensen,Jesper Jensen Aabo,Fredrik Händemark,Oscar AlsenfeltGK,Nicolai Meyer,Daniel Gunnarsson,Daniel Olsson-Trkulja,Janne JuvonenGK,Jonas Ahnelöv,Martin Karlsson,NA
441813,2019-09-17,IK Oskarshamn,Leksands IF,Markus Modigs,Arsi Piispanen,Tyler Kelleher,5v3,PP,IK Oskarshamn,2,Leksands IF,2,Arsi PiispanenTyler KelleherMarkus ModigsNichlas HardtOskar NilssonTex WilliamssonGK,Daniel GunnarssonLinus PerssonPatrik ZackrissonJanne JuvonenGKNANA,5,3,Arsi Piispanen,Tyler Kelleher,Markus Modigs,Nichlas Hardt,Oskar Nilsson,Tex WilliamssonGK,Daniel Gunnarsson,Linus Persson,Patrik Zackrisson,Janne JuvonenGK,NA,NA
441823,2019-09-19,Leksands IF,Skellefteå AIK,Oscar Möller,Jonathan Pudas,Joakim Lindström,5v4,PP,Skellefteå AIK,3,Leksands IF,3,Joakim LindströmTom PyattRobin AlvarezOscar MöllerOskar ÖstlundGKJonathan Pudas,Calle SjälinFilip JohanssonOskar LangAndré HultAxel BrageGKNA,5,4,Joakim Lindström,Tom Pyatt,Robin Alvarez,Oscar Möller,Oskar ÖstlundGK,Jonathan Pudas,Calle Själin,Filip Johansson,Oskar Lang,André Hult,Axel BrageGK,NA
441825,2019-09-21,HV 71,Leksands IF,Linus Sandin,,,1v0,SO,HV 71,4,Leksands IF,4,Linus SandinNANANANANA,Axel BrageGKNANANANANA,1,0,Linus Sandin,NA,NA,NA,NA,NA,Axel BrageGK,NA,NA,NA,NA,NA
441844,2019-09-28,Rögle BK,Leksands IF,Leon Bristedt,Kodie Curran,Anton Bengtsson,5v4,PP,Rögle BK,6,Leksands IF,6,Kodie CurranDennis EverbergAnton BengtssonRoman WillGKLeon BristedtEric Gelinas,Calle SjälinMarek HrivikJanne JuvonenGKJonas AhnelövMartin KarlssonNA,5,4,Kodie Curran,Dennis Everberg,Anton Bengtsson,Roman WillGK,Leon Bristedt,Eric Gelinas,Calle Själin,Marek Hrivik,Janne JuvonenGK,Jonas Ahnelöv,Martin Karlsson,NA
441860,2019-10-10,Färjestad BK,Leksands IF,Michael Lindqvist,Johan Ryno,Marcus Nilsson,5v4,PP,Färjestad BK,9,Leksands IF,9,Marcus NilssonPer ÅslundJonathon BlumMichael LindqvistJohan RynoArvid HolmGK,Calle SjälinFilip JohanssonDaniel Olsson-TrkuljaJanne JuvonenGKMartin KarlssonNA,5,4,Marcus Nilsson,Per Åslund,Jonathon Blum,Michael Lindqvist,Johan Ryno,Arvid HolmGK,Calle Själin,Filip Johansson,Daniel Olsson-Trkulja,Janne JuvonenGK,Martin Karlsson,NA
441871,2019-10-12,Leksands IF,Linköping HC,Andrew Gordon,Jaakko Rissanen,Jonas Holös,5v4,PP,Linköping HC,10,Leksands IF,10,Jonas HolösHenrik TörnqvistAndrew GordonJaakko RissanenOlle LycksellJonas GustavssonGK,August BergLucas NordsäterJon KnutsJanne JuvonenGKMartin KarlssonNA,5,4,Jonas Holös,Henrik Törnqvist,Andrew Gordon,Jaakko Rissanen,Olle Lycksell,Jonas GustavssonGK,August Berg,Lucas Nordsäter,Jon Knuts,Janne JuvonenGK,Martin Karlsson,NA
441885,2019-10-19,Leksands IF,Djurgårdens IF,Patrik Berglund,,,1v0,PS,Djurgårdens IF,12,Leksands IF,12,Patrik BerglundNANANANANA,Janne JuvonenGKNANANANANA,1,0,Patrik Berglund,NA,NA,NA,NA,NA,Janne JuvonenGK,NA,NA,NA,NA,NA
441893,2019-10-24,Leksands IF,Örebro HK,Kristian Näkyvä,Sakari Salminen,Daniel Muzito-Bagenda,5v4,PP,Örebro HK,13,Leksands IF,13,Daniel Muzito-BagendaSakari SalminenDominik FurchGKKristian NäkyväMathias BroméRyan Stoa,Lucas NordsäterJohan FranssonPatrik ZackrissonMarek HrivikJanne JuvonenGKNA,5,4,Daniel Muzito-Bagenda,Sakari Salminen,Dominik FurchGK,Kristian Näkyvä,Mathias Bromé,Ryan Stoa,Lucas Nordsäter,Johan Fransson,Patrik Zackrisson,Marek Hrivik,Janne JuvonenGK,NA
441893,2019-10-24,Leksands IF,Örebro HK,Ludvig Rensfeldt,Lukas Pilö,Marcus Weinstock,5v4,PP,Örebro HK,13,Leksands IF,13,Gustav BackströmLukas PilöMarcus WeinstockLudvig RensfeldtGlenn GustafssonDominik FurchGK,Daniel Olsson-TrkuljaMattias KarlssonMarek HrivikJanne JuvonenGKPhilip SamuelssonNA,5,4,Gustav Backström,Lukas Pilö,Marcus Weinstock,Ludvig Rensfeldt,Glenn Gustafsson,Dominik FurchGK,Daniel Olsson-Trkulja,Mattias Karlsson,Marek Hrivik,Janne JuvonenGK,Philip Samuelsson,NA
441894,2019-10-26,Brynäs IF,Leksands IF,Jacob Blomqvist,Anton Rödin,Victor Söderström,5v4,PP,Brynäs IF,13,Leksands IF,14,Victor SöderströmAnton RödinSamuel ErssonGKLinus ÖlundGreg ScottJacob Blomqvist,Johan FranssonMattias KarlssonLinus PerssonAxel BrageGKMartin KarlssonNA,5,4,Victor Söderström,Anton Rödin,Samuel ErssonGK,Linus Ölund,Greg Scott,Jacob Blomqvist,Johan Fransson,Mattias Karlsson,Linus Persson,Axel BrageGK,Martin Karlsson,NA
441894,2019-10-26,Brynäs IF,Leksands IF,Emil Molin,,,1v0,SO,Brynäs IF,13,Leksands IF,14,Emil MolinNANANANANA,Axel BrageGKNANANANANA,1,0,Emil Molin,NA,NA,NA,NA,NA,Axel BrageGK,NA,NA,NA,NA,NA
441911,2019-11-02,IF Malmö Redhawks,Leksands IF,Lars Bryggman,,,5v4,PP,IF Malmö Redhawks,16,Leksands IF,16,Marcus BjörkLars BryggmanMatias MyttynenJesper Jensen AaboFredrik HändemarkOscar AlsenfeltGK,August BergFredrik ForsbergJon KnutsMattias GöranssonAxel BrageGKNA,5,4,Marcus Björk,Lars Bryggman,Matias Myttynen,Jesper Jensen Aabo,Fredrik Händemark,Oscar AlsenfeltGK,August Berg,Fredrik Forsberg,Jon Knuts,Mattias Göransson,Axel BrageGK,NA
441919,2019-11-14,Linköping HC,Leksands IF,Broc Little,Jaakko Rissanen,Patrik Lundh,5v4,PP,Linköping HC,17,Leksands IF,17,Samuel LofquistAndrew GordonJaakko RissanenBroc LittleJonas GustavssonGKPatrik Lundh,Johan FranssonJon KnutsMattias KarlssonAxel BrageGKMartin KarlssonNA,5,4,Samuel Lofquist,Andrew Gordon,Jaakko Rissanen,Broc Little,Jonas GustavssonGK,Patrik Lundh,Johan Fransson,Jon Knuts,Mattias Karlsson,Axel BrageGK,Martin Karlsson,NA
441919,2019-11-14,Linköping HC,Leksands IF,Andrew Gordon,Patrik Lundh,Jaakko Rissanen,5v4,PP,Linköping HC,17,Leksands IF,17,Samuel LofquistAndrew GordonJaakko RissanenBroc LittleJonas GustavssonGKPatrik Lundh,Johan FranssonJon KnutsMattias KarlssonAxel BrageGKMartin KarlssonNA,5,4,Samuel Lofquist,Andrew Gordon,Jaakko Rissanen,Broc Little,Jonas GustavssonGK,Patrik Lundh,Johan Fransson,Jon Knuts,Mattias Karlsson,Axel BrageGK,Martin Karlsson,NA
441919,2019-11-14,Linköping HC,Leksands IF,Samuel Lofquist,Jaakko Rissanen,Andrew Gordon,5v4,PP,Linköping HC,17,Leksands IF,17,Samuel LofquistAndrew GordonJaakko RissanenBroc LittleJonas GustavssonGKPatrik Lundh,Johan FranssonJon KnutsMattias KarlssonAxel BrageGKMartin KarlssonNA,5,4,Samuel Lofquist,Andrew Gordon,Jaakko Rissanen,Broc Little,Jonas GustavssonGK,Patrik Lundh,Johan Fransson,Jon Knuts,Mattias Karlsson,Axel BrageGK,Martin Karlsson,NA
441927,2019-11-16,Leksands IF,HV 71,Alexander Bergström,Axel Holmström,Anthony Camara,5v4,PP,HV 71,18,Leksands IF,18,Axel HolmströmAlexander BergströmJohannes KinnvallAnthony CamaraJonas GunnarssonGKEric Martinsson,Johan FranssonJon KnutsJanne JuvonenGKPhilip SamuelssonMartin KarlssonNA,5,4,Axel Holmström,Alexander Bergström,Johannes Kinnvall,Anthony Camara,Jonas GunnarssonGK,Eric Martinsson,Johan Fransson,Jon Knuts,Janne JuvonenGK,Philip Samuelsson,Martin Karlsson,NA
441930,2019-11-21,Frölunda HC,Leksands IF,Brandon Gormley,Johan Sundström,Ryan Lasch,5v4,PP,Frölunda HC,19,Leksands IF,19,Johan SundströmNicklas LasuBrandon GormleyNiklas RubinGKSimon HjalmarssonRyan Lasch,Johan FranssonJon KnutsJanne JuvonenGKJonas AhnelövMartin KarlssonNA,5,4,Johan Sundström,Nicklas Lasu,Brandon Gormley,Niklas RubinGK,Simon Hjalmarsson,Ryan Lasch,Johan Fransson,Jon Knuts,Janne JuvonenGK,Jonas Ahnelöv,Martin Karlsson,NA
441930,2019-11-21,Frölunda HC,Leksands IF,Simon Hjalmarsson,Ryan Lasch,Joel Lundqvist,5v4,PP,Frölunda HC,19,Leksands IF,19,Joel LundqvistBrandon GormleyNiklas RubinGKRhett RakhshaniSimon HjalmarssonRyan Lasch,Mattias KarlssonAndré HultLinus PerssonJanne JuvonenGKPhilip SamuelssonNA,5,4,Joel Lundqvist,Brandon Gormley,Niklas RubinGK,Rhett Rakhshani,Simon Hjalmarsson,Ryan Lasch,Mattias Karlsson,André Hult,Linus Persson,Janne JuvonenGK,Philip Samuelsson,NA
441942,2019-11-23,Leksands IF,Luleå HF,Nils Lundkvist,Niklas Olausson,Jack Connolly,5v4,PP,Luleå HF,20,Leksands IF,20,Petter EmanuelssonNiklas OlaussonJack ConnollyNils LundkvistErik GustafssonDavid RautioGK,Johan FranssonOskar LangLinus PerssonMattias GöranssonAxel BrageGKNA,5,4,Petter Emanuelsson,Niklas Olausson,Jack Connolly,Nils Lundkvist,Erik Gustafsson,David RautioGK,Johan Fransson,Oskar Lang,Linus Persson,Mattias Göransson,Axel BrageGK,NA
441944,2019-11-28,Djurgårdens IF,Leksands IF,Linus Hultström,Olle Alsing,Patrik Berglund,5v4,PP,Djurgårdens IF,22,Leksands IF,21,Niclas BergforsPatrik BerglundDick AxelssonLinus HultströmOlle AlsingNiklas SvedbergGK,Jon KnutsMattias GöranssonAxel BrageGKJonas AhnelövMartin KarlssonNA,5,4,Niclas Bergfors,Patrik Berglund,Dick Axelsson,Linus Hultström,Olle Alsing,Niklas SvedbergGK,Jon Knuts,Mattias Göransson,Axel BrageGK,Jonas Ahnelöv,Martin Karlsson,NA
441962,2019-12-05,Leksands IF,IK Oskarshamn,Markus Modigs,Nichlas Hardt,Arsi Piispanen,5v4,PP,IK Oskarshamn,23,Leksands IF,23,Simon DespresArsi PiispanenTyler KelleherMarkus ModigsNichlas HardtTex WilliamssonGK,Oskar LangMattias KarlssonLinus PerssonAxel BrageGKPhilip SamuelssonNA,5,4,Simon Despres,Arsi Piispanen,Tyler Kelleher,Markus Modigs,Nichlas Hardt,Tex WilliamssonGK,Oskar Lang,Mattias Karlsson,Linus Persson,Axel BrageGK,Philip Samuelsson,NA
441970,2019-12-07,Skellefteå AIK,Leksands IF,Jonathan Pudas,Joakim Lindström,Tom Pyatt,5v4,PP,Skellefteå AIK,24,Leksands IF,24,Joakim LindströmTom PyattTuomas KiiskinenGustaf LindvallGKOscar MöllerJonathan Pudas,Mattias KarlssonLinus PerssonDavid RundqvistJanne JuvonenGKPhilip SamuelssonNA,5,4,Joakim Lindström,Tom Pyatt,Tuomas Kiiskinen,Gustaf LindvallGK,Oscar Möller,Jonathan Pudas,Mattias Karlsson,Linus Persson,David Rundqvist,Janne JuvonenGK,Philip Samuelsson,NA
441984,2019-12-19,Leksands IF,Färjestad BK,Michael Lindqvist,Jonathon Blum,,5v4,PP,Färjestad BK,25,Leksands IF,26,Marcus NilssonVictor EjdsellPer ÅslundJonathon BlumMichael LindqvistMarkus SvenssonGK,Lucas NordsäterOskar LangDaniel GunnarssonMattias KarlssonAxel BrageGKNA,5,4,Marcus Nilsson,Victor Ejdsell,Per Åslund,Jonathon Blum,Michael Lindqvist,Markus SvenssonGK,Lucas Nordsäter,Oskar Lang,Daniel Gunnarsson,Mattias Karlsson,Axel BrageGK,NA
442000,2019-12-26,HV 71,Leksands IF,Oscar Sundh,,,1v0,SO,HV 71,28,Leksands IF,27,Oscar SundhNANANANANA,Janne JuvonenGKNANANANANA,1,0,Oscar Sundh,NA,NA,NA,NA,NA,Janne JuvonenGK,NA,NA,NA,NA,NA
442000,2019-12-26,HV 71,Leksands IF,Johannes Kinnvall,Linus Sandin,Alexander Bergström,5v4,PP,HV 71,28,Leksands IF,27,Markus LauridsenLinus SandinAxel HolmströmAlexander BergströmJohannes KinnvallJonas GunnarssonGK,Marcus KarlbergJon KnutsMattias GöranssonJanne JuvonenGKJonas AhnelövNA,5,4,Markus Lauridsen,Linus Sandin,Axel Holmström,Alexander Bergström,Johannes Kinnvall,Jonas GunnarssonGK,Marcus Karlberg,Jon Knuts,Mattias Göransson,Janne JuvonenGK,Jonas Ahnelöv,NA
441998,2019-12-28,Leksands IF,Brynäs IF,Jacob Blomqvist,Tomi Sallinen,Eric Norin,5v4,PP,Brynäs IF,28,Leksands IF,28,Adam BrodeckiSamuel ErssonGKJacob BlomqvistEric NorinTomi SallinenJaedon Descheneau,Daniel GunnarssonDaniel Olsson-TrkuljaMattias KarlssonMarek HrivikJanne JuvonenGKNA,5,4,Adam Brodecki,Samuel ErssonGK,Jacob Blomqvist,Eric Norin,Tomi Sallinen,Jaedon Descheneau,Daniel Gunnarsson,Daniel Olsson-Trkulja,Mattias Karlsson,Marek Hrivik,Janne JuvonenGK,NA
442091,2020-01-09,Leksands IF,Linköping HC,Samuel Lofquist,Broc Little,Jaakko Rissanen,5v4,PP,Linköping HC,31,Leksands IF,31,Samuel LofquistJonas HolösJoe WhitneyJaakko RissanenBroc LittleJonas GustavssonGK,Jon KnutsMattias GöranssonJanne JuvonenGKJonas AhnelövMartin KarlssonNA,5,4,Samuel Lofquist,Jonas Holös,Joe Whitney,Jaakko Rissanen,Broc Little,Jonas GustavssonGK,Jon Knuts,Mattias Göransson,Janne JuvonenGK,Jonas Ahnelöv,Martin Karlsson,NA
442097,2020-01-11,Rögle BK,Leksands IF,Ted Brithén,Leon Bristedt,Kodie Curran,5v4,PP,Rögle BK,32,Leksands IF,32,Kodie CurranDennis EverbergChristoffer RifalkGKLeon BristedtDaniel ZaarTed Brithén,Oskar LangDaniel GunnarssonDaniel Olsson-TrkuljaJanne JuvonenGKPhilip SamuelssonNA,5,4,Kodie Curran,Dennis Everberg,Christoffer RifalkGK,Leon Bristedt,Daniel Zaar,Ted Brithén,Oskar Lang,Daniel Gunnarsson,Daniel Olsson-Trkulja,Janne JuvonenGK,Philip Samuelsson,NA
441803,2019-09-14,Djurgårdens IF,Linköping HC,Niclas Bergfors,Michael Haga,,5v4,PP,Djurgårdens IF,1,Linköping HC,1,Anton HedmanNiclas BergforsSebastian StrandbergOlle AlsingMichael HagaNiklas SvedbergGK,Jonas HolösAndrew GordonFilip KarlssonJonas GustavssonGKAnton MylläriNA,5,4,Anton Hedman,Niclas Bergfors,Sebastian Strandberg,Olle Alsing,Michael Haga,Niklas SvedbergGK,Jonas Holös,Andrew Gordon,Filip Karlsson,Jonas GustavssonGK,Anton Mylläri,NA
441820,2019-09-19,Frölunda HC,Linköping HC,Simon Hjalmarsson,Rhett Rakhshani,Ryan Lasch,5v4,PP,Frölunda HC,3,Linköping HC,3,Joel LundqvistJohan MattssonGKBrandon GormleyRhett RakhshaniSimon HjalmarssonRyan Lasch,Sebastian KarlssonHampus LarssonJacob JohanssonGKEddie LarssonRobin JohanssonNA,5,4,Joel Lundqvist,Johan MattssonGK,Brandon Gormley,Rhett Rakhshani,Simon Hjalmarsson,Ryan Lasch,Sebastian Karlsson,Hampus Larsson,Jacob JohanssonGK,Eddie Larsson,Robin Johansson,NA
441826,2019-09-21,Linköping HC,Rögle BK,Dennis Everberg,Kodie Curran,Eric Gelinas,5v3,PP,Rögle BK,4,Linköping HC,4,Kodie CurranDennis EverbergChristoffer RifalkGKLeon BristedtDominik BokkEric Gelinas,Andrew GordonJacob JohanssonGKEddie LarssonAnton MylläriNANA,5,3,Kodie Curran,Dennis Everberg,Christoffer RifalkGK,Leon Bristedt,Dominik Bokk,Eric Gelinas,Andrew Gordon,Jacob JohanssonGK,Eddie Larsson,Anton Mylläri,NA,NA
441841,2019-09-28,Linköping HC,Växjö Lakers HC,Marcus Davidsson,Tim Erixon,Brendan Shinnimin,5v4,PP,Växjö Lakers HC,6,Linköping HC,6,Tim ErixonMarcus DavidssonBrendan ShinniminMartin LundbergViktor FasthGKFredrik Karlström,Jonas HolösSebastian KarlssonJonas GustavssonGKRobin JohanssonAnton MylläriNA,5,4,Tim Erixon,Marcus Davidsson,Brendan Shinnimin,Martin Lundberg,Viktor FasthGK,Fredrik Karlström,Jonas Holös,Sebastian Karlsson,Jonas GustavssonGK,Robin Johansson,Anton Mylläri,NA
441841,2019-09-28,Linköping HC,Växjö Lakers HC,Richard Gynge,Roman Horak,Emil Pettersson,5v4,PP,Växjö Lakers HC,6,Linköping HC,6,Matthew BodieRichard GyngeEmil PetterssonJakob Forsbacka-KarlssonRoman HorakViktor FasthGK,Jonas HolösHampus LarssonFilip KarlssonJonas GustavssonGKJimmy AnderssonNA,5,4,Matthew Bodie,Richard Gynge,Emil Pettersson,Jakob Forsbacka-Karlsson,Roman Horak,Viktor FasthGK,Jonas Holös,Hampus Larsson,Filip Karlsson,Jonas GustavssonGK,Jimmy Andersson,NA
441861,2019-10-01,HV 71,Linköping HC,Johannes Kinnvall,Eric Martinsson,Christoffer Törngren,5v4,PP,HV 71,7,Linköping HC,7,Joakim AnderssonJohannes KinnvallJonas GunnarssonGKJuuso IkonenEric MartinssonChristoffer Törngren,Sebastian KarlssonAndrew GordonAdam GinningJonas GustavssonGKEddie LarssonNA,5,4,Joakim Andersson,Johannes Kinnvall,Jonas GunnarssonGK,Juuso Ikonen,Eric Martinsson,Christoffer Törngren,Sebastian Karlsson,Andrew Gordon,Adam Ginning,Jonas GustavssonGK,Eddie Larsson,NA
441861,2019-10-01,HV 71,Linköping HC,Joakim Andersson,Johannes Kinnvall,Eric Martinsson,5v4,PP,HV 71,7,Linköping HC,7,Joakim AnderssonJohannes KinnvallJonas GunnarssonGKJuuso IkonenEric MartinssonChristoffer Törngren,Jonas HolösHampus LarssonJaakko RissanenJonas GustavssonGKPatrik LundhNA,5,4,Joakim Andersson,Johannes Kinnvall,Jonas GunnarssonGK,Juuso Ikonen,Eric Martinsson,Christoffer Törngren,Jonas Holös,Hampus Larsson,Jaakko Rissanen,Jonas GustavssonGK,Patrik Lundh,NA
441861,2019-10-01,HV 71,Linköping HC,Nils Andersson,Markus Lauridsen,Linus Fröberg,5v4,PP,HV 71,7,Linköping HC,7,Markus LauridsenNils AnderssonLinus SandinAnthony CamaraJonas GunnarssonGKLinus Fröberg,Jonas HolösFilip KarlssonAdam GinningJonas GustavssonGKJimmy AnderssonNA,5,4,Markus Lauridsen,Nils Andersson,Linus Sandin,Anthony Camara,Jonas GunnarssonGK,Linus Fröberg,Jonas Holös,Filip Karlsson,Adam Ginning,Jonas GustavssonGK,Jimmy Andersson,NA
441871,2019-10-12,Leksands IF,Linköping HC,Marek Hrivik,,,1v0,PS,Leksands IF,10,Linköping HC,10,Marek HrivikNANANANANA,Jonas GustavssonGKNANANANANA,1,0,Marek Hrivik,NA,NA,NA,NA,NA,Jonas GustavssonGK,NA,NA,NA,NA,NA
441876,2019-10-17,Linköping HC,Örebro HK,Shane Harper,,,1v0,PS,Örebro HK,11,Linköping HC,11,Shane HarperNANANANANA,Jonas GustavssonGKNANANANANA,1,0,Shane Harper,NA,NA,NA,NA,NA,Jonas GustavssonGK,NA,NA,NA,NA,NA
441890,2019-10-24,Linköping HC,Färjestad BK,Per Åslund,Marcus Nilsson,Albert Johansson,3v3,EV,Färjestad BK,13,Linköping HC,13,Marcus NilssonPer ÅslundAlbert JohanssonMarkus SvenssonGKNANA,Hampus LarssonAdam HelewkaJonas GustavssonGKJimmy AnderssonNANA,3,3,Marcus Nilsson,Per Åslund,Albert Johansson,Markus SvenssonGK,NA,NA,Hampus Larsson,Adam Helewka,Jonas GustavssonGK,Jimmy Andersson,NA,NA
441901,2019-10-31,Linköping HC,HV 71,Nils Andersson,Linus Sandin,Markus Lauridsen,5v4,PP,HV 71,15,Linköping HC,15,Markus LauridsenNils AnderssonLinus SandinAxel HolmströmJonas GunnarssonGKLinus Fröberg,Sebastian KarlssonHampus LarssonJonas GustavssonGKEddie LarssonRobin JohanssonNA,5,4,Markus Lauridsen,Nils Andersson,Linus Sandin,Axel Holmström,Jonas GunnarssonGK,Linus Fröberg,Sebastian Karlsson,Hampus Larsson,Jonas GustavssonGK,Eddie Larsson,Robin Johansson,NA
441935,2019-11-21,Örebro HK,Linköping HC,Kristian Näkyvä,Shane Harper,Sakari Salminen,5v4,PP,Örebro HK,19,Linköping HC,19,Shane HarperSakari SalminenDominik FurchGKKristian NäkyväMathias BroméRyan Stoa,William Worge KreüSebastian KarlssonJonas GustavssonGKEddie LarssonRobin JohanssonNA,5,4,Shane Harper,Sakari Salminen,Dominik FurchGK,Kristian Näkyvä,Mathias Bromé,Ryan Stoa,William Worge Kreü,Sebastian Karlsson,Jonas GustavssonGK,Eddie Larsson,Robin Johansson,NA
441935,2019-11-21,Örebro HK,Linköping HC,Mathias Bromé,,,1v0,PS,Örebro HK,19,Linköping HC,19,Mathias BroméNANANANANA,Jonas GustavssonGKNANANANANA,1,0,Mathias Bromé,NA,NA,NA,NA,NA,Jonas GustavssonGK,NA,NA,NA,NA,NA
441943,2019-11-28,Brynäs IF,Linköping HC,Victor Söderström,Jaedon Descheneau,Tomi Sallinen,5v4,PP,Brynäs IF,21,Linköping HC,21,Victor SöderströmAdam BrodeckiSamuel ErssonGKJacob BlomqvistTomi SallinenJaedon Descheneau,Sebastian KarlssonHampus LarssonJonas GustavssonGKEddie LarssonRobin JohanssonNA,5,4,Victor Söderström,Adam Brodecki,Samuel ErssonGK,Jacob Blomqvist,Tomi Sallinen,Jaedon Descheneau,Sebastian Karlsson,Hampus Larsson,Jonas GustavssonGK,Eddie Larsson,Robin Johansson,NA
